Score,Player_Name,Position,Team,Opposing_TeamFB,B2B,Salary,ImpPts,PtVal,MinutesProj,ProjPlusMinus,OppPlusMinus,Floor,AvgPts,Ceiling,Month_PPG,Season_PPG,Usage,UsageProj,PaceD,PER,Trend,MyTrends,Month_Salary_Change,Season_Salary_Change,Total,Pts,OppPts,Spread,Vegas,Run_Change,Season_Plus_Minus,Plus_Minus,Days_Between_games,OfficialPlusMinus,Refs,InjuryStatus,OppPlusMinusPct,Site_Salary,CeilingPct,Consistency,Month_Count,Season_Count,Confirmed,FloorPct,Pro_Pct,PtPerDPct,FloorPtPerDPct,ProjPlusMinusPct,Upside,FantasyResultId,SpreadPct,ProjPct,Season_PPG_Percentile,Salary_Movement,MyTrends|custom,ActualPoints,IsLocked,Month_X2,Month_X1,Month_X0,Season_X2,Season_X1,Season_X0,SourceId,PlayerId,EventTeamId,PositionId,EventId
68.31, Isaiah Canaan,PG,PHI,@SAC,  ,10,12.21,1440.0,20.0,2.19,-2.5,3.7,14.4,25.1,,,18.8,18.9,2.2,11.25,0,0,-2,-6,216.0,102.8,113.3,10.5,75,1.8,,50,2,0.3,"Capers,  Nansel,  Wall",,23,99,25,,,0,Y,37,0,90,25,88,,487761,39,46,,95,0,23.6,False,,,,,,,11,12458,30061301,201,3006130
68.18, Patrick Patterson,PF,TOR,WAS,  ,10,12.21,1470.0,20.8,2.49,-3.6,4.1,14.7,25.3,,,13.1,13.6,4.6,9.72,0,0,0,-6,203.5,105.5,98.0,-7.5,85,1.2,,50,2,-0.4,"Ford,  Fraher,  Guthrie",,14,99,25,,,0,Y,39,0,92,26,89,,487807,59,46,,89,0,-0.6,False,,,,,,,11,12286,30060702,201,3006070
68.11, Dwight Powell,PF,DAL,GS,  ,10,12.21,1360.0,16.8,1.39,-0.6,1.8,13.6,25.4,,,17.3,18.6,4.0,18.51,0,0,-8,0,208.5,102.5,106.0,3.5,74,0.0,,50,2,0.2,"Kogut,  Malloy,  Zielinski",,42,98,25,,,0,Y,24,0,88,0,85,,487079,34,44,,100,0,15.3,False,,,,,,,11,12550,30061002,201,3006100
68.02, Bojan Bogdanovic,SG,BKN,@ORL,  ,12,14.63,1375.0,28.0,1.87,-1.3,6.0,16.5,27.0,,,15.3,16.8,-0.7,9.95,0,0,2,-4,199.5,96.0,103.5,7.5,36,0.2,,50,2,-0.1,"Davis,  Jones,  Richardson",,35,99,29,,,0,Y,47,0,88,26,87,,487130,47,53,,5,0,31.2,False,,,,,,,11,12347,30060501,201,3006050
67.94, Kelly Oubre,SF,WAS,@TOR,  ,11,13.42,1500.0,25.3,3.08,-4.0,3.6,16.5,29.4,,,,18.2,-4.6,,0,0,1,1,203.5,98.0,105.5,7.5,48,-0.3,,50,2,-0.4,"Ford,  Fraher,  Guthrie",,11,98,38,,,0,Y,37,0,93,25,90,,487322,41,53,,9,0,1.5,False,,,,,,,11,12066,30060701,201,3006070
67.76, Randy Foye,PG,DEN,@POR,2A,11,13.42,1472.7,25.5,2.78,-3.3,5.6,16.2,26.8,,,17.7,18.2,0.0,8.16,0,0,1,-6,201.5,97.5,104.0,6.5,45,0.0,,50,1,-0.3,"Crawford,  Petraitis,  Tiven",,16,99,28,,,0,Y,44,0,92,27,90,,487381,48,51,,9,0,9.4,False,,,,,,,11,12136,30061201,201,3006120
67.32, Tayshaun Prince,SF,MIN,UTA,1H,10,12.21,1500.0,29.7,2.79,-4.5,3.6,15.0,26.4,,,7.3,9.8,-3.7,5.51,0,0,0,-4,191.0,97.5,93.5,-4.0,45,-0.8,,50,2,0.0,"Collins,  Mauer,  Williams",,9,89,27,,,0,Y,37,0,93,25,90,,487177,44,47,,89,0,18.3,False,,,,,,,11,12615,30060902,201,3006090
67.28, Ian Clark,SG,GS,@DAL,1A,10,12.21,1460.0,22.0,2.39,-2.8,3.9,14.6,25.3,,,,17.1,-4.0,,0,0,0,0,208.5,106.0,102.5,-3.5,87,-5.0,,50,2,0.2,"Kogut,  Malloy,  Zielinski",,19,88,25,,,0,Y,38,0,91,25,89,,487757,66,46,,89,0,22.5,False,,,,,,,11,12503,30061001,201,3006100
67.16, CJ McCollum,SG,POR,DEN,1H,34,41.21,1267.7,38.2,1.89,-2.1,28.2,43.1,58.0,,,25.8,29.0,0.0,18.51,0,0,4,11,201.5,104.0,97.5,-6.5,80,0.0,,50,3,-0.3,"Crawford,  Petraitis,  Tiven",,27,12,97,,,0,Y,97,0,84,37,87,,487282,52,98,,0,0,39.1,False,,,,,,,11,12451,30061202,201,3006120
66.93, Maurice Harkless,SF,POR,DEN,1H,10,12.21,1440.0,20.5,2.19,-3.1,2.1,14.4,26.7,,,14.1,15.2,0.0,11.2,0,0,0,0,201.5,104.0,97.5,-6.5,80,0.0,,50,3,-0.3,"Crawford,  Petraitis,  Tiven",,17,95,28,,,0,Y,27,0,90,0,88,,487542,52,46,,89,0,19.5,False,,,,,,,11,12383,30061202,201,3006120
66.54, Nerlens Noel,PF,PHI,@SAC,  ,22,26.71,1204.6,29.3,-0.21,-2.0,11.2,26.5,41.8,,,17.8,18.3,2.2,12.73,0,0,-6,-7,216.0,102.8,113.3,10.5,75,1.8,,50,2,0.3,"Capers,  Nansel,  Wall",,28,55,75,,,0,Y,68,0,80,27,80,,487692,39,79,,99,0,39.8,False,,,,,,,11,12443,30061301,201,3006130
66.0, Mario Hezonja,SG,ORL,BKN,  ,10,12.21,1280.0,16.2,0.59,0.4,3.0,12.8,22.6,,,16.7,20.2,0.7,10.01,0,0,0,-4,199.5,103.5,96.0,-7.5,78,0.2,,50,2,-0.1,"Davis,  Jones,  Richardson",,51,88,19,,,0,Y,31,0,84,24,83,,487131,53,42,,89,0,3.5,False,,,,,,,11,12099,30060502,201,3006050
65.68, Myles Turner,C,IND,@CHI,1A,10,12.21,1210.0,14.6,-0.11,2.6,1.2,12.1,23.0,,,,18.4,-0.1,,0,0,,-1,201.5,99.3,102.3,3.0,56,0.5,,50,2,0.1,"Blair,  Lewis,  Phillips",,76,91,21,,,0,Y,20,0,80,0,80,,487752,48,40,,50,0,21.5,False,,,,,,,11,12071,30060801,201,3006080
65.63, Brandon Rush,SF,GS,@DAL,1A,10,12.21,1310.0,24.8,0.89,-2.0,3.6,13.1,22.6,,,12.9,13.0,-4.0,11.69,0,0,0,0,208.5,106.0,102.5,-3.5,87,-5.0,,50,2,0.2,"Kogut,  Malloy,  Zielinski",,28,96,19,,,0,Y,37,0,86,25,84,,487540,66,43,,89,0,16.2,False,,,,,,,11,12196,30061001,201,3006100
65.42, Brandon Bass,PF,LAL,@BOS,  ,10,12.21,1370.0,20.8,1.49,-2.8,0.6,13.7,26.8,,,13.6,14.4,2.3,17.75,0,0,0,-7,206.5,96.5,110.0,13.5,39,-0.3,,50,2,-0.2,"Barnaky,  Callahan,  Workman",,19,96,28,,,0,Y,14,0,88,0,86,,487273,43,44,,89,0,20.7,False,,,,,,,11,12027,30060601,201,3006060
65.18, Darrell Arthur,PF,DEN,@POR,2A,10,12.21,1390.0,20.1,1.69,-6.0,2.8,13.9,25.0,,,16.3,16.0,0.0,12.8,0,0,0,0,201.5,97.5,104.0,6.5,45,0.0,,50,1,-0.3,"Crawford,  Petraitis,  Tiven",,5,99,25,,,0,Y,31,0,89,0,86,,487232,48,44,,89,0,7.9,False,,,,,,,11,12210,30061201,201,3006120
64.83, Trey Lyles,PF,UTA,@MIN,1A,10,12.21,1390.0,23.7,1.69,-4.0,2.3,13.9,25.5,,,12.4,15.1,3.7,6.3,0,0,0,0,191.0,93.5,97.5,4.0,22,-3.8,,50,2,0.0,"Collins,  Mauer,  Williams",,11,91,25,,,0,Y,28,0,89,0,86,,487602,56,44,,89,0,13.8,False,,,,,,,11,12072,30060901,201,3006090
64.23, Klay Thompson,SG,GS,@DAL,1A,30,36.38,1196.7,38.0,-0.48,-2.8,20.1,35.9,51.7,,,22.7,29.3,-4.0,17.86,0,0,2,2,208.5,106.0,102.5,-3.5,87,-5.0,,50,2,0.2,"Kogut,  Malloy,  Zielinski",,19,36,92,,,0,Y,92,0,79,29,78,,487178,66,95,,5,0,12.7,False,,,,,,,11,12329,30061001,201,3006100
63.98, Darren Collison,PG,SAC,PHI,  ,19,23.09,1226.3,30.3,0.21,-2.4,10.9,23.3,35.7,,,20.5,17.5,-2.2,15.34,0,0,2,-6,216.0,113.3,102.8,-10.5,98,4.3,,50,2,0.3,"Capers,  Nansel,  Wall",,25,54,61,,,0,Y,68,0,82,28,82,,487332,61,73,,5,0,25.5,False,,,,,,,11,12244,30061302,201,3006130
62.96, Nikola Vucevic,C,ORL,BKN,  ,34,41.21,1176.5,35.6,-1.21,-0.4,18.0,40.0,62.0,,,24.1,28.3,0.7,23.13,0,0,6,3,199.5,103.5,96.0,-7.5,78,0.2,,50,2,-0.1,"Davis,  Jones,  Richardson",,43,12,99,,,0,Y,89,0,77,27,74,,487854,53,97,,0,0,33.3,False,,,,,,,11,12334,30060502,201,3006050
62.94, Luc Mbah a Moute,SF,LAC,@CHR,1A,10,12.21,1300.0,26.6,0.79,-4.3,2.7,13.0,23.3,,,8.9,11.0,-0.1,6.96,0,0,0,0,201.0,101.8,99.3,-2.5,70,0.3,,50,2,0.2,"Brown,  Taylor,  Zarba",,10,89,21,,,0,Y,30,0,86,0,84,,487588,46,43,,89,0,8.0,False,,,,,,,11,12217,30060401,201,3006040
62.7, Nick Young,SG,LAL,@BOS,  ,10,12.21,1250.0,17.2,0.29,-3.0,2.1,12.5,22.9,,,17.9,22.7,2.3,12.13,0,0,0,-6,206.5,96.5,110.0,13.5,39,-0.3,,50,2,-0.2,"Barnaky,  Callahan,  Workman",,18,95,20,,,0,Y,27,0,83,0,82,,487275,43,41,,89,0,10.2,False,,,,,,,11,12167,30060601,201,3006060
62.62, Zaza Pachulia,C,DAL,GS,  ,22,26.71,1177.3,29.4,-0.81,-2.5,9.7,25.9,42.1,,,16.2,16.9,4.0,17.83,0,0,0,1,208.5,102.5,106.0,3.5,74,0.0,,50,2,0.2,"Kogut,  Malloy,  Zielinski",,23,43,76,,,0,Y,65,0,77,26,76,,487280,34,78,,89,0,33.0,False,,,,,,,11,12641,30061002,201,3006100
62.26, Joe Johnson,SF,BKN,@ORL,  ,18,21.88,1205.6,34.8,-0.18,-3.2,7.2,21.7,36.2,,,17.7,16.3,-0.7,8.58,0,0,-4,-7,199.5,96.0,103.5,7.5,36,0.2,,50,2,-0.1,"Davis,  Jones,  Richardson",,16,46,62,,,0,Y,54,0,80,25,80,,487591,47,68,,99,0,12.1,False,,,,,,,11,12597,30060501,201,3006050
61.82, Zach LaVine,SG,MIN,UTA,1H,19,23.09,1189.5,24.8,-0.49,-3.6,9.5,22.6,35.7,,,27.6,28.6,-3.7,16.96,0,0,0,-3,191.0,97.5,93.5,-4.0,45,-0.8,,50,2,0.0,"Collins,  Mauer,  Williams",,14,51,61,,,0,Y,64,0,78,26,78,,487538,44,71,,89,0,4.6,False,,,,,,,11,12521,30060902,201,3006090
61.37, Ben McLemore,SG,SAC,PHI,  ,10,12.21,1200.0,20.2,-0.21,-2.5,1.7,12.0,22.3,,,15.2,14.5,-2.2,10.04,0,0,0,-11,216.0,113.3,102.8,-10.5,98,4.3,,50,2,0.3,"Capers,  Nansel,  Wall",,23,96,18,,,0,Y,24,0,79,0,80,,487445,61,40,,89,0,10.7,False,,,,,,,11,12449,30061302,201,3006130
61.17, Nik Stauskas,SG,PHI,@SAC,  ,10,12.21,1140.0,18.3,-0.81,0.4,2.3,11.4,20.5,,,16.1,17.2,2.2,7.74,0,0,-4,0,216.0,102.8,113.3,10.5,75,1.8,,50,2,0.3,"Capers,  Nansel,  Wall",,51,93,14,,,0,Y,28,0,73,0,76,,487138,39,37,,99,0,11.1,False,,,,,,,11,12533,30061301,201,3006130
60.92, Cole Aldrich,C,LAC,@CHR,1A,10,12.21,1240.0,13.3,0.19,-3.2,-0.2,12.4,25.0,,,,14.9,-0.1,,0,0,,-3,201.0,101.8,99.3,-2.5,70,0.3,,50,2,0.2,"Brown,  Taylor,  Zarba",,16,95,25,,,0,Y,8,0,82,0,82,,487480,46,41,,50,0,20.6,False,,,,,,,11,12283,30060401,201,3006040
60.83, Doug McDermott,SF,CHI,IND,  ,10,12.21,1190.0,22.3,-0.31,-2.6,2.4,11.9,21.4,,,16.0,15.7,0.1,10.75,0,0,0,0,201.5,102.3,99.3,-3.0,72,0.0,,50,2,0.1,"Blair,  Lewis,  Phillips",,22,97,16,,,0,Y,28,0,78,0,79,,487279,52,39,,89,0,13.0,False,,,,,,,11,12541,30060802,201,3006080
60.18, Noah Vonleh,PF,POR,DEN,1H,10,12.21,1220.0,13.8,-0.01,-4.0,1.5,12.2,22.9,,,11.0,18.0,0.0,8.33,0,0,0,0,201.5,104.0,97.5,-6.5,80,0.0,,50,3,-0.3,"Crawford,  Petraitis,  Tiven",,11,91,20,,,0,Y,21,0,81,0,80,,487491,52,40,,89,0,12.8,False,,,,,,,11,12552,30061202,201,3006120
59.41, Mason Plumlee,C,POR,DEN,1H,21,25.5,1119.1,25.9,-2.0,-0.7,6.3,23.5,40.7,,,17.2,17.6,0.0,16.6,0,0,-2,8,201.5,104.0,97.5,-6.5,80,0.0,,50,3,-0.3,"Crawford,  Petraitis,  Tiven",,41,44,73,,,0,Y,49,0,69,24,69,,487490,52,74,,95,0,33.4,False,,,,,,,11,12465,30061202,201,3006120
58.79, Wesley Matthews,SG,DAL,GS,  ,19,23.09,1147.4,33.2,-1.29,-2.0,9.6,21.8,34.0,,,17.5,18.7,4.0,11.72,0,0,2,-6,208.5,102.5,106.0,3.5,74,0.0,,50,2,0.2,"Kogut,  Malloy,  Zielinski",,28,51,54,,,0,Y,65,0,74,27,74,,487610,34,69,,5,0,22.1,False,,,,,,,11,12268,30061002,201,3006100
58.55, Shabazz Muhammad,SF,MIN,UTA,1H,10,12.21,1180.0,16.2,-0.41,-4.5,1.2,11.8,22.4,,,18.8,19.8,-3.7,13.82,0,0,0,-10,191.0,97.5,93.5,-4.0,45,-0.8,,50,2,0.0,"Collins,  Mauer,  Williams",,9,95,18,,,0,Y,20,0,77,0,78,,487756,44,39,,89,0,7.9,False,,,,,,,11,12476,30060902,201,3006090
58.1, Chase Budinger,SF,IND,@CHI,1A,10,12.21,1120.0,14.3,-1.01,-0.4,0.5,11.2,21.9,,,14.5,20.0,-0.1,11.49,0,0,0,-5,201.5,99.3,102.3,3.0,56,0.5,,50,2,0.1,"Blair,  Lewis,  Phillips",,43,89,18,,,0,Y,14,0,69,0,75,,487534,48,37,,89,0,5.6,False,,,,,,,11,12259,30060801,201,3006080
57.65, Jameer Nelson,PG,DEN,@POR,2A,16,19.46,1118.8,28.9,-1.56,-3.3,7.1,17.9,28.7,,,18.0,15.6,0.0,9.39,0,0,6,1,201.5,97.5,104.0,6.5,45,0.0,,50,1,-0.3,"Crawford,  Petraitis,  Tiven",,16,99,36,,,0,Y,53,0,69,26,71,,487489,48,57,,0,0,33.6,False,,,,,,,11,12664,30061201,201,3006120
57.17, Roy Hibbert,C,LAL,@BOS,  ,14,17.05,1071.4,23.8,-2.05,-0.7,1.8,15.0,28.2,,,12.9,11.9,2.3,13.07,0,0,-3,-8,206.5,96.5,110.0,13.5,39,-0.3,,50,2,-0.2,"Barnaky,  Callahan,  Workman",,41,93,34,,,0,Y,24,0,62,0,69,,487532,43,47,,98,0,8.8,False,,,,,,,11,12200,30060601,201,3006060
56.35, Jamal Crawford,SG,LAC,@CHR,1A,16,19.46,1131.3,24.3,-1.36,-2.0,6.3,18.1,29.9,,,21.5,23.0,-0.1,11.28,0,0,0,-3,201.0,101.8,99.3,-2.5,70,0.3,,50,2,0.2,"Brown,  Taylor,  Zarba",,28,43,41,,,0,Y,49,0,71,25,73,,487169,46,58,,89,0,21.1,False,,,,,,,11,12514,30060401,201,3006040
56.33, Marcin Gortat,C,WAS,@TOR,  ,31,37.59,1112.9,34.2,-3.09,-0.6,14.8,34.5,54.2,,,18.9,21.7,-4.6,17.47,0,0,8,7,203.5,98.0,105.5,7.5,48,-0.3,,50,2,-0.4,"Ford,  Fraher,  Guthrie",,42,17,94,,,0,Y,80,0,68,26,61,,487856,41,93,,0,0,30.3,False,,,,,,,11,12036,30060701,201,3006070
56.1, Evan Turner,SF,BOS,LAL,  ,19,23.09,1126.3,26.6,-1.69,-3.1,8.1,21.4,34.7,,,19.4,19.1,-2.3,12.21,0,0,0,-5,206.5,110.0,96.5,-13.5,95,0.7,,50,3,-0.2,"Barnaky,  Callahan,  Workman",,17,37,57,,,0,Y,61,0,70,26,71,,487321,57,68,,89,0,35.8,False,,,,,,,11,12274,30060602,201,3006060
55.73, Will Barton,SF,DEN,@POR,2A,31,37.59,1132.3,34.3,-2.49,-4.2,21.5,35.1,48.7,,,22.6,27.9,0.0,20.3,0,0,6,17,201.5,97.5,104.0,6.5,45,0.0,,50,1,-0.3,"Crawford,  Petraitis,  Tiven",,11,17,88,,,0,Y,94,0,71,30,66,,487082,48,95,,0,0,46.0,False,,,,,,,11,12406,30061201,201,3006120
55.36, George Hill,PG,IND,@CHI,1A,22,26.71,1122.7,35.6,-2.01,-4.8,13.6,24.7,35.8,,,15.8,16.7,-0.1,12.67,0,0,-4,-10,201.5,99.3,102.3,3.0,56,0.5,,50,2,0.1,"Blair,  Lewis,  Phillips",,8,28,61,,,0,Y,77,0,70,29,69,,487857,48,76,,99,0,40.4,False,,,,,,,11,12209,30060801,201,3006080
55.16, Jonas Valanciunas,C,TOR,WAS,  ,22,26.71,1109.1,24.9,-2.31,-3.0,6.9,24.4,41.9,,,18.4,20.0,4.6,19.68,0,0,0,0,203.5,105.5,98.0,-7.5,85,1.2,,50,2,-0.4,"Ford,  Fraher,  Guthrie",,18,33,75,,,0,Y,52,0,68,25,66,,487436,59,76,,89,0,22.3,False,,,,,,,11,12323,30060702,201,3006070
52.81, Elfrid Payton,PG,ORL,BKN,  ,25,30.34,1076.0,30.7,-3.44,-2.8,14.0,26.9,39.8,,,22.3,18.9,0.7,15.18,0,0,0,-3,199.5,103.5,96.0,-7.5,78,0.2,,50,2,-0.1,"Davis,  Jones,  Richardson",,19,32,72,,,0,Y,78,0,63,27,58,,487592,53,80,,89,0,0.5,False,,,,,,,11,12524,30060502,201,3006050
52.64, Kemba Walker,PG,CHR,LAC,  ,33,40.0,1087.9,42.1,-4.1,-3.4,20.8,35.9,51.0,,,23.5,29.1,0.1,20.0,0,0,0,6,201.0,99.3,101.8,2.5,56,-0.7,,50,2,0.2,"Brown,  Taylor,  Zarba",,16,17,91,,,0,Y,93,0,65,29,52,,487749,54,95,,89,0,47.1,False,,,,,,,11,12327,30060402,201,3006040
51.97, Draymond Green,PF,GS,@DAL,1A,44,53.29,1106.8,38.2,-4.59,-1.6,35.2,48.7,62.2,,,20.4,26.2,-4.0,19.32,0,0,8,11,208.5,106.0,102.5,-3.5,87,-5.0,,50,2,0.2,"Kogut,  Malloy,  Zielinski",,32,1,99,,,0,Y,100,0,67,35,50,,487485,66,100,,0,0,30.3,False,,,,,,,11,12401,30061001,201,3006100
51.57, Bryce Cotton,PG,PHX,@SAN,1A,10,12.21,1070.0,13.8,-1.51,-2.7,-0.6,10.7,22.0,,,,25.6,-5.7,,0,0,,0,198.0,91.8,106.3,14.5,13,1.0,,50,2,0.0,"Anderson,  Ayotte,  Washington",,21,88,18,,,0,Y,4,0,62,0,71,,487135,36,36,,50,0,8.0,False,,,,,,,11,12562,30061101,201,3006110
50.79, Kostas Papanikolaou,SF,DEN,@POR,2A,10,12.21,1040.0,18.4,-1.81,-4.2,1.4,10.4,19.4,,,13.4,11.5,0.0,7.47,0,0,0,0,201.5,97.5,104.0,6.5,45,0.0,,50,1,-0.3,"Crawford,  Petraitis,  Tiven",,11,97,12,,,0,Y,21,0,56,0,70,,487182,48,35,,89,0,0.4,False,,,,,,,11,12412,30061201,201,3006120
50.64, Nikola Mirotic,PF,CHI,IND,  ,19,23.09,1042.1,21.6,-3.29,-2.4,7.9,19.8,31.7,,,20.4,22.3,0.1,14.36,0,0,-6,-1,201.5,102.3,99.3,-3.0,72,0.0,,50,2,0.1,"Blair,  Lewis,  Phillips",,25,51,46,,,0,Y,60,0,57,26,59,,487324,52,63,,99,0,7.3,False,,,,,,,11,12340,30060802,201,3006080
50.6, Jason Smith,PF,ORL,BKN,  ,10,12.21,1040.0,12.9,-1.81,-3.1,0.6,10.4,20.2,,,15.9,20.4,0.7,12.09,0,0,0,-4,199.5,103.5,96.0,-7.5,78,0.2,,50,2,-0.1,"Davis,  Jones,  Richardson",,17,91,14,,,0,Y,14,0,56,0,70,,487804,53,35,,89,0,11.6,False,,,,,,,11,12169,30060502,201,3006050
50.12, Andrea Bargnani,C,BKN,@ORL,  ,10,12.21,970.0,12.6,-2.51,0.3,0.6,9.7,18.8,,,23.2,22.6,-0.7,12.07,0,0,0,-11,199.5,96.0,103.5,7.5,36,0.2,,50,2,-0.1,"Davis,  Jones,  Richardson",,50,93,11,,,0,Y,14,0,47,0,65,,487590,47,34,,89,0,4.0,False,,,,,,,11,12133,30060501,201,3006050
49.71, Nicolas Batum,SG,CHR,LAC,  ,32,38.79,1053.1,36.1,-5.09,-2.6,21.9,33.7,45.5,,,22.5,22.2,0.1,17.36,0,0,0,6,201.0,99.3,101.8,2.5,56,-0.7,,50,2,0.2,"Brown,  Taylor,  Zarba",,22,22,82,,,0,Y,94,0,59,30,46,,487271,54,92,,89,0,37.6,False,,,,,,,11,12208,30060402,201,3006040
49.4, Jared Sullinger,C,BOS,LAL,  ,24,29.13,1004.2,22.6,-5.03,1.1,9.7,24.1,38.5,,,19.6,19.8,-2.3,16.35,0,0,-2,2,206.5,110.0,96.5,-13.5,95,0.7,,50,3,-0.2,"Barnaky,  Callahan,  Workman",,58,33,69,,,0,Y,65,0,51,25,46,,487680,57,76,,95,0,21.1,False,,,,,,,11,12389,30060602,201,3006060
49.34, Monta Ellis,SG,IND,@CHI,1A,25,30.34,1040.0,36.0,-4.34,-1.0,9.6,26.0,42.4,,,20.5,24.0,-0.1,13.91,0,0,-2,-4,201.5,99.3,102.3,3.0,56,0.5,,50,2,0.1,"Blair,  Lewis,  Phillips",,38,19,76,,,0,Y,65,0,56,25,51,,487175,48,78,,95,0,23.2,False,,,,,,,11,12031,30060801,201,3006080
49.16, DeMarcus Cousins,C,SAC,PHI,  ,49,59.34,977.6,33.1,-11.44,1.5,33.1,47.9,62.7,,,32.8,37.4,-2.2,22.1,0,0,,3,216.0,113.3,102.8,-10.5,98,4.3,,50,2,0.3,"Capers,  Nansel,  Wall",,62,50,99,,,0,Y,100,0,48,29,26,,487283,61,100,,50,0,36.7,False,,,,,,,11,12277,30061302,201,3006130
48.99, Jordan Clarkson,SG,LAL,@BOS,  ,23,27.92,1056.5,31.7,-3.62,-3.0,11.4,24.3,37.2,,,20.6,22.9,2.3,14.12,0,0,-2,-6,206.5,96.5,110.0,13.5,39,-0.3,,50,2,-0.2,"Barnaky,  Callahan,  Workman",,18,19,64,,,0,Y,69,0,59,26,57,,487481,43,76,,95,0,32.4,False,,,,,,,11,12525,30060601,201,3006060
48.81, Omri Casspi,PF,SAC,PHI,  ,26,31.54,1046.2,34.5,-4.34,-1.5,15.9,27.2,38.5,,,16.3,16.0,-2.2,14.35,0,0,8,14,216.0,113.3,102.8,-10.5,98,4.3,,50,2,0.3,"Capers,  Nansel,  Wall",,33,28,69,,,0,Y,84,0,58,29,51,,487728,61,80,,0,0,23.7,False,,,,,,,11,12245,30061302,201,3006130
48.35, Karl-Anthony Towns,C,MIN,UTA,1H,32,38.79,1050.0,32.1,-5.19,-2.6,17.4,33.6,49.8,,,22.2,21.6,-3.7,21.99,0,0,0,12,191.0,97.5,93.5,-4.0,45,-0.8,,50,2,0.0,"Collins,  Mauer,  Williams",,22,5,90,,,0,Y,88,0,59,27,46,,487606,44,92,,89,0,41.5,False,,,,,,,11,12061,30060902,201,3006090
48.25, JaKarr Sampson,SG,PHI,@SAC,  ,10,12.21,940.0,13.2,-2.81,0.4,0.1,9.4,18.7,,,18.1,16.7,2.2,10.97,0,0,0,-3,216.0,102.8,113.3,10.5,75,1.8,,50,2,0.3,"Capers,  Nansel,  Wall",,51,91,11,,,0,Y,11,0,44,0,62,,487234,39,34,,89,0,9.8,False,,,,,,,11,12566,30061301,201,3006130
47.96, Willie Reed,SF,BKN,@ORL,  ,10,12.21,1020.0,10.3,-2.01,-3.2,-0.6,10.2,21.0,,,,20.3,-0.7,,0,0,,0,199.5,96.0,103.5,7.5,36,0.2,,50,2,-0.1,"Davis,  Jones,  Richardson",,16,88,15,,,0,Y,4,0,53,0,69,,487318,47,35,,50,0,7.2,False,,,,,,,11,12432,30060501,201,3006050
47.95, Elijah Millsap,SG,UTA,@MIN,1A,10,12.21,1000.0,16.8,-2.21,-2.4,0.4,10.0,19.6,,,,13.3,3.7,,0,0,,-2,191.0,93.5,97.5,4.0,22,-3.8,,50,2,0.0,"Collins,  Mauer,  Williams",,25,88,12,,,0,Y,13,0,51,0,67,,487176,56,34,,50,0,4.4,False,,,,,,,11,12315,30060901,201,3006090
47.5, Gordon Hayward,SF,UTA,@MIN,1A,34,41.21,1052.9,37.0,-5.41,-1.8,22.7,35.8,48.9,,,24.1,29.1,3.7,18.44,0,0,4,5,191.0,93.5,97.5,4.0,22,-3.8,,50,2,0.0,"Collins,  Mauer,  Williams",,30,9,88,,,0,Y,95,0,59,29,44,,487603,56,95,,0,0,28.0,False,,,,,,,11,12281,30060901,201,3006090
47.28, Kirk Hinrich,PG,CHI,IND,  ,10,12.21,990.0,23.1,-2.31,-3.8,1.4,9.9,18.4,,,12.7,10.1,0.1,8.07,0,0,0,-1,201.5,102.3,99.3,-3.0,72,0.0,,50,2,0.1,"Blair,  Lewis,  Phillips",,13,91,10,,,0,Y,21,0,49,0,66,,487601,52,34,,89,0,3.5,False,,,,,,,11,12629,30060802,201,3006080
46.67, James Michael McAdoo,PF,GS,@DAL,1A,10,12.21,960.0,10.0,-2.61,-1.6,-0.9,9.6,20.1,,,,19.6,-4.0,,0,0,0,0,208.5,106.0,102.5,-3.5,87,-5.0,,50,2,0.2,"Kogut,  Malloy,  Zielinski",,32,88,14,,,0,Y,2,0,45,0,64,,487486,66,34,,89,0,5.0,False,,,,,,,11,12557,30061001,201,3006100
46.6, Kris Humphries,PF,WAS,@TOR,  ,10,12.21,960.0,13.0,-2.61,-2.9,0.8,9.6,18.4,,,16.0,16.5,-4.6,11.96,0,0,0,-5,203.5,98.0,105.5,7.5,48,-0.3,,50,2,-0.4,"Ford,  Fraher,  Guthrie",,18,97,10,,,0,Y,17,0,45,0,64,,487277,41,34,,89,0,7.6,False,,,,,,,11,12659,30060701,201,3006070
45.74, Jerami Grant,SF,PHI,@SAC,  ,16,19.46,1000.0,22.1,-3.46,-1.2,4.7,16.0,27.3,,,16.2,17.7,2.2,13.05,0,0,0,2,216.0,102.8,113.3,10.5,75,1.8,,50,2,0.3,"Capers,  Nansel,  Wall",,38,36,30,,,0,Y,41,0,51,0,58,,487762,39,51,,89,0,44.2,False,,,,,,,11,12539,30061301,201,3006130
45.5, Alex Len,C,PHX,@SAN,1A,16,19.46,1012.5,19.7,-3.26,-2.0,1.3,16.2,31.1,,,17.2,17.9,-5.7,15.13,0,0,6,-1,198.0,91.8,106.3,14.5,13,1.0,,50,2,0.0,"Anderson,  Ayotte,  Washington",,28,52,45,,,0,Y,20,0,53,0,59,,487813,36,51,,0,0,2.4,False,,,,,,,11,12444,30061101,201,3006110
